Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:01,333027,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:02,334017,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:03,335027,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:04,336041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:05,337052,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:06,338038,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:07,339053,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:08,340040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:09,341027,0.285116,0.001517,0.489836,0.823873,0.0
